flag,pval,slope,r2,area,neuron_label
0,0.149,-0.000929219550525975,0.418424642448859,46v,M053018_024_3
1,0,-0.00586202253837995,0.799573327925516,46v,M053018_025_3
1,0,-0.00161137277513654,0.756559954428167,11ml,M053018_033_2
1,0,0.00414558615803147,0.943148196703299,45,M053018_036_1
1,0,0.00262266696116382,0.880498425262624,13l,M053018_039_3
1,0,0.00424662727329605,0.648718293242196,13l,M053018_061_2
0,0.766,-0.000359210571222068,0.0144559663610927,6DR,M053018_065_3
0,0.602,-0.000574617272903806,0.175640928244824,45,M053018_066_3
0,0.56,0.00205014195552434,0.196022774892673,13l,M053018_071_2
1,0,0.00312189449832518,0.913416651647219,46d,M053018_072_3
1,0,0.00141438128231971,0.466916565723226,46d,M053018_072_4
1,0,0.000686911580936704,0.469055973737931,AI,M053018_077_3
1,0,0.000760012649680061,0.508009770945028,45,M053018_078_4
0,0.767,9.470138787877e-05,0.00980291703623493,45,M053018_078_7
0,0.162,-0.00133873277963665,0.223694005896582,46v,M053018_080_3
0,0.505,-0.00076013267100489,0.186097725319846,46v,M053018_080_4
1,0,0.0046455682986865,0.930124618014805,45,M053018_090_3
1,0,0.00558108369682348,0.875735810429613,44,M053018_091_3
0,0.426,-0.0019666544374559,0.100286249167943,8B,M053018_097_4
0,0.688,0.000516706261727211,0.0241573437997137,8B,M053018_097_6
1,0,0.00138615673938283,0.670386620292954,46v,M053018_101_2
1,0,-0.00596832786882553,0.969408160296318,46v,M053018_101_3
0,0.641,-0.00127312276932753,0.0843098556048589,6DR,M053018_106_3
1,0,0.000988018320386223,0.429432572277125,6DR,M053018_106_4
0,0.265,-0.000258766873437399,0.245641229396989,8B,M053018_109_1
1,0,-0.00216062219038188,0.148118501687254,6DR,M053018_113_2
1,0,0.00740900226610164,0.865047466404656,6DC,M053018_116_3
0,0.082,0.00304662162391,0.297677533254156,6DC,M053018_117_3
1,0,0.00141571743318695,0.471065502151387,6DC,M053018_128_3
1,0,-0.00114293849425063,0.621056226128458,6DR,M053018_133_3
0,0.328,-0.000768844022274207,0.197418697429391,6DR,M053018_134_3
0,0.154,-0.0021476051017118,0.391499906493835,6DR,M053018_135_2
0,0.979,0.000167868459954829,0.000655673900059273,6DR,M053018_135_3
1,0,0.000370327046345965,0.176664156737099,24c,M053018_136_2
1,0,-0.00231120559691412,0.485767959057779,6DC,M053018_138_3
0,0.714,-0.000561945588292892,0.0104006931198425,6DC,M053018_146_1
0,0.772,-0.00036052829805138,0.0338796681421623,6DC,M053018_146_2
