neuron_i,neuron_label,area,ramp_type,condition,slope,mean_fr
9618,X012921_032_3,13m,Positive,medium,0.005754934605959628,0.15474028344391635
9618,X012921_032_3,13m,Positive,long,0.0015705957285012777,0.8424983318260628
9637,X012921_069_5,12o,Negative,short,-0.0025686993177875647,0.2815430689775098
9637,X012921_069_5,12o,Negative,medium,-0.0028116662253779047,-0.3404599815504796
9637,X012921_069_5,12o,Negative,long,-0.0023634358691301954,-0.599816424283044
9639,X012921_077_3,12o,Positive,short,0.001672063490178235,-0.7700098898847881
9639,X012921_077_3,12o,Positive,medium,0.0017141684928720445,-0.6362340789433172
9639,X012921_077_3,12o,Positive,long,0.0015163969139309517,-0.08776989621176119
9642,X012921_080_2,12o,Negative,short,-0.00223477168480905,-0.18729992689804628
9642,X012921_080_2,12o,Negative,medium,-0.0018552259616091734,-0.29391351884961037
9642,X012921_080_2,12o,Negative,long,-0.0021839755451414223,-0.7563086792937741
9643,X012921_080_5,12o,Negative,short,-0.001252299197497018,1.4150980942062847
9643,X012921_080_5,12o,Negative,medium,-0.0017061416198936867,0.688105107147166
9643,X012921_080_5,12o,Negative,long,-0.0021976953313551403,0.07713203634384914
9652,X012921_098_1,pu,Positive,short,0.00011116872297337652,-0.7488936633119567
9652,X012921_098_1,pu,Positive,medium,0.0003331043401798844,-0.6767470094308679
9652,X012921_098_1,pu,Positive,long,0.00046438421289249755,-0.6796719664940223
9675,X013120_004_2,12r,Negative,short,-0.001061216601716576,-0.5090687460763482
9675,X013120_004_2,12r,Negative,medium,-0.0008509715693016648,-0.7085633949313108
9675,X013120_004_2,12r,Negative,long,-0.002043088908382748,-0.8410872495965644
9678,X013120_024_3,46v,Positive,short,0.0024679260997235953,-0.3383700421719987
9678,X013120_024_3,46v,Positive,medium,0.0018659402906046458,0.5061133789733834
9678,X013120_024_3,46v,Positive,long,0.0023468180737343386,1.5524950034408125
9679,X013120_027_3,12l,Positive,short,0.00037493096018783125,-1.0373936600970746
9679,X013120_027_3,12l,Positive,medium,0.0014462150917868295,-0.6611806172598618
9679,X013120_027_3,12l,Positive,long,0.0016102673461684436,-0.5930980135190429
9685,X013120_083_3,pu,Negative,short,-0.004259325135070909,0.2734817451565079
9685,X013120_083_3,pu,Negative,medium,-0.0025626689136611343,-1.0995474808122332
9685,X013120_083_3,pu,Negative,long,0.0005815990290724383,-1.9727799360843348
9700,X013120_133_2,pu,Negative,short,-0.004398837611818839,0.5026720792048157
9700,X013120_133_2,pu,Negative,medium,-0.00467177630070187,-0.2315327473158736
9700,X013120_133_2,pu,Negative,long,-0.004872959302840325,-1.2449348147473485
9707,X020320_019_3,12m,Negative,short,-0.0008305589243789492,-0.7720069581776015
9707,X020320_019_3,12m,Negative,medium,-0.0005958822009692613,-1.160726220159483
9707,X020320_019_3,12m,Negative,long,-0.00053733722670599,-1.2854682274547076
9715,X020320_080_3,AI,Negative,short,-0.0015021044163527814,1.1373552038844135
9715,X020320_080_3,AI,Negative,medium,-0.0022078695121494265,0.5109410158012949
9715,X020320_080_3,AI,Negative,long,-0.0006513527652394572,0.2552879790245895
9720,X020320_096_4,8B,Negative,short,-0.002263888556567494,-0.5321522746645782
9720,X020320_096_4,8B,Negative,medium,-0.0006107165345791035,-1.1489201422142308
9720,X020320_096_4,8B,Negative,long,0.00013073507294641815,-1.192457523798189
9721,X020320_104_3,45,Negative,short,-0.006054550317830115,0.542002944787112
9721,X020320_104_3,45,Negative,medium,-0.002562374674126956,-0.533590540735395
9721,X020320_104_3,45,Negative,long,0.001774507397417864,-0.1970943969499301
9731,X020321_047_3,12o,Negative,short,-0.001632382599750908,0.3994207201349687
9731,X020321_047_3,12o,Negative,medium,-0.0024713526825752394,-0.5566733174160442
9731,X020321_047_3,12o,Negative,long,-0.002776954526855681,-0.8050177131846126
9737,X020321_060_3,AI,Negative,short,-0.002473228588184822,-0.06314747034515504
9737,X020321_060_3,AI,Negative,medium,-0.0017344776429854835,-1.0728935745161976
9737,X020321_060_3,AI,Negative,long,0.0009112900766302149,-1.1789816999792457
9742,X020321_074_3,13m,Negative,short,-0.0017474870191063357,1.793857100997709
9742,X020321_074_3,13m,Negative,medium,-0.0036675192661768338,0.9585786484319022
9742,X020321_074_3,13m,Negative,long,-0.0028225406234137053,-0.1023431532158549
9746,X020321_080_5,12o,Negative,short,-0.002555761402756885,0.9858222960086909
9746,X020321_080_5,12o,Negative,medium,-0.0028292940024125884,0.3495314897269711
9746,X020321_080_5,12o,Negative,long,-0.0015706741603720394,-0.435566183108528
9749,X020321_087_5,cd,Negative,short,-0.002097457263697641,0.5494429953876703
9749,X020321_087_5,cd,Negative,medium,-0.0014338713160373876,-0.27520196682141285
9749,X020321_087_5,cd,Negative,long,-0.0007614411316907296,-0.7091054041403503
9756,X020321_111_5,cd,Negative,short,-0.003219729282701519,0.5841526159700533
9756,X020321_111_5,cd,Negative,medium,-0.0027760748996997434,-0.2818357302493497
9756,X020321_111_5,cd,Negative,long,-0.000392119755597046,-0.8108092403649887
9758,X020321_124_5,cd,Negative,short,-0.002169667655580857,0.5512665748757352
9758,X020321_124_5,cd,Negative,medium,-0.0022288440980450046,-0.042810106285833774
9758,X020321_124_5,cd,Negative,long,-0.0011321967787403574,-0.5713062827706262
9759,X020321_130_6,AMG,Negative,short,-0.0011635756797654419,-0.8667961270757603
9759,X020321_130_6,AMG,Negative,medium,-0.0004945646697515774,-1.0202064769041914
9759,X020321_130_6,AMG,Negative,long,-0.00035473815740483033,-1.0455264980701757
9764,X020321_142_5,AMG,Negative,short,-0.0020878680683174182,-0.8123504827852778
9764,X020321_142_5,AMG,Negative,medium,-0.0005105766470078105,-1.1541605766323362
9764,X020321_142_5,AMG,Negative,long,-0.0001465391013725874,-1.088823500270653
9765,X020321_144_5,cd,Positive,short,0.004377470645422708,0.8202069212555476
9765,X020321_144_5,cd,Positive,medium,0.001823746890691079,1.257060301978259
9765,X020321_144_5,cd,Positive,long,0.0011400606526412753,1.1584706240009746
9771,X020420_015_2,46v,Positive,short,0.0022996848451775466,0.7309590299160897
9771,X020420_015_2,46v,Positive,medium,0.0009875410285033102,1.5495808285207002
9771,X020420_015_2,46v,Positive,long,0.00159460180371196,1.676066276237691
9779,X020420_066_2,12l,Positive,short,0.0015901534489952433,-0.761464568893247
9779,X020420_066_2,12l,Positive,medium,0.0014072549269687404,-0.4636733980661784
9779,X020420_066_2,12l,Positive,long,0.0010415673320182345,-0.3781150096512947
9781,X020420_066_6,12l,Negative,short,-0.002011811881368668,-1.0457838593227495
9781,X020420_066_6,12l,Negative,medium,-0.001582135108819232,-1.323303679162373
9781,X020420_066_6,12l,Negative,long,-0.0003690974412346951,-1.109465285962116
9792,X020420_091_1,44,Negative,short,-0.003817706994050905,-0.6107262035300773
9792,X020420_091_1,44,Negative,medium,-0.003249749453041229,-1.4013757074217679
9792,X020420_091_1,44,Negative,long,-0.00011297727464636479,-1.8602504585427968
9799,X020420_109_3,cd,Positive,short,0.0028788602730225846,-1.3358819441336784
9799,X020420_109_3,cd,Positive,medium,0.0033767865067572374,-0.7800148993558464
9799,X020420_109_3,cd,Positive,long,0.0032293027170498525,-0.2647116466118534
9800,X020420_121_6,cd,Positive,short,0.0021494693963103207,0.5644261707441754
9800,X020420_121_6,cd,Positive,medium,0.002027806029092825,1.2028165428392503
9800,X020420_121_6,cd,Positive,long,0.002164705953965938,2.0525833108460843
9804,X020421_015_2,11ml,Positive,short,0.0006231454111528535,-0.05793385399869076
9804,X020421_015_2,11ml,Positive,medium,0.001790414031110617,0.03298999090982522
9804,X020421_015_2,11ml,Positive,long,0.00011413031250517508,0.327249255257592
9806,X020421_015_8,11ml,Positive,short,0.0035656348477966665,1.123430886314779
9806,X020421_015_8,11ml,Positive,medium,0.0030645120489892555,1.4141319673988788
9806,X020421_015_8,11ml,Positive,long,0.001371959895242338,1.2546388782598017
9810,X020421_040_4,13l,Negative,short,-0.002736849492051775,0.27926570968624953
9810,X020421_040_4,13l,Negative,medium,-0.0014197036792387928,0.11081805437857117
9810,X020421_040_4,13l,Negative,long,-0.004104301171191639,-0.3841881672226566
9812,X020421_047_2,12o,Negative,short,-0.0009633487267634439,0.32182537493824387
9812,X020421_047_2,12o,Negative,medium,-0.0032326276133551844,-0.5826783101440496
9812,X020421_047_2,12o,Negative,long,-0.0003489489446455212,-0.4817064916507764
9816,X020421_052_4,13m,Negative,short,-0.0024894927452900595,0.5553626737746405
9816,X020421_052_4,13m,Negative,medium,-0.003122540164121699,-0.060607133103153375
9816,X020421_052_4,13m,Negative,long,-0.0012777259752843747,-0.40716263241663003
9819,X020421_060_4,AI,Negative,short,-0.0008906234354002476,-0.1621626290442738
9819,X020421_060_4,AI,Negative,medium,-0.002555829104216238,-0.6093207161875323
9819,X020421_060_4,AI,Negative,long,-0.001953716889091655,-0.7609240906344055
9823,X020421_080_2,12o,Negative,short,-0.0025934118451447653,1.0081710464169213
9823,X020421_080_2,12o,Negative,medium,-0.0025165473243422484,0.3223687837600782
9823,X020421_080_2,12o,Negative,long,-0.0016630100775196055,-0.3080421851628488
9829,X020421_112_3,cd,Negative,short,-0.0024247604865254924,-0.13725906287179718
9829,X020421_112_3,cd,Negative,medium,-0.0015801583506987388,-0.7998010900525141
9829,X020421_112_3,cd,Negative,long,-0.00047953542818849346,-0.8813861174115325
9831,X020421_130_6,AMG,Negative,short,-0.0018843068393429056,-0.3942551567388107
9831,X020421_130_6,AMG,Negative,medium,-0.0005979407816938668,-0.732169774179649
9831,X020421_130_6,AMG,Negative,long,-0.00015736794096915464,-0.809096515377032
9838,X020520_006_3,46v,Positive,short,0.004647071546944653,-0.18887092797287094
9838,X020520_006_3,46v,Positive,medium,8.060091899845703e-05,0.3516017660115475
9838,X020520_006_3,46v,Positive,long,0.00380347613807087,2.0470083378218176
9841,X020520_012_3,12m,Negative,short,-0.0031221263995084673,-0.2790219168434522
9841,X020520_012_3,12m,Negative,medium,-0.0020236332367543322,-0.9374368149049568
9841,X020520_012_3,12m,Negative,long,0.0014076082696458062,-1.468458978549117
9846,X020520_031_3,46v,Negative,short,-0.0025216190639033944,-0.1863516589384832
9846,X020520_031_3,46v,Negative,medium,-0.002439918889199584,-0.7565178807039071
9846,X020520_031_3,46v,Negative,long,0.00037410459955873696,-1.0138008829559542
9847,X020520_037_3,12o,Negative,short,-9.224325258506056e-05,-1.090106309650345
9847,X020520_037_3,12o,Negative,medium,-0.0015142062343949229,-1.1065705258417844
9847,X020520_037_3,12o,Negative,long,-0.0008543536551242556,-0.6204365286883121
9849,X020520_037_9,12o,Negative,short,-0.003620309431680079,0.5456604412400448
9849,X020520_037_9,12o,Negative,medium,-0.0017067318381437794,-0.2646374548878366
9849,X020520_037_9,12o,Negative,long,-0.00026131196232998,-0.7786981891375809
9853,X020520_057_3,12o,Negative,short,-0.001505949157650379,-0.4169496065223091
9853,X020520_057_3,12o,Negative,medium,-0.0024260596460018934,-0.609648015784574
9853,X020520_057_3,12o,Negative,long,-0.001594306182273457,-0.9637430783565747
9854,X020520_066_3,12l,Positive,short,0.001344762626468065,-0.7485729702399694
9854,X020520_066_3,12l,Positive,medium,0.0012540960467062633,-0.4726767286080218
9854,X020520_066_3,12l,Positive,long,0.000984088911790544,-0.34385188551466234
9855,X020520_072_4,AI,Positive,short,0.00239404918248847,0.26474215095388565
9855,X020520_072_4,AI,Positive,medium,0.0033067742602606136,0.6092808133135696
9855,X020520_072_4,AI,Positive,long,0.003921862168959491,0.943890142194871
9880,X020521_015_1,11ml,Positive,short,0.0036966793496798793,0.6261084664434027
9880,X020521_015_1,11ml,Positive,medium,0.0025570988356492155,1.0107196996890369
9880,X020521_015_1,11ml,Positive,long,0.002565516719988736,0.9586488463468044
9889,X020521_040_3,13l,Negative,short,-0.00331128907053872,0.868911368848319
9889,X020521_040_3,13l,Negative,medium,-0.0026963845473897264,0.2854693440619641
9889,X020521_040_3,13l,Negative,long,-0.003578100540392428,-0.6008098315695605
9891,X020521_042_3,13l,Positive,short,0.004338345375821099,0.6709295043118121
9891,X020521_042_3,13l,Positive,medium,0.0037300265487272472,0.7828095835703697
9891,X020521_042_3,13l,Positive,long,0.001404748377573998,0.7979831277991734
9902,X020521_052_3,13m,Negative,short,-0.0037854623408918194,0.6535339106723492
9902,X020521_052_3,13m,Negative,medium,-0.0025085775306278543,-0.46957551602455483
9902,X020521_052_3,13m,Negative,long,-0.0010513971097462045,-0.5462898525491531
9906,X020521_061_3,AI,Positive,short,0.0056603876972289155,0.4999594513112164
9906,X020521_061_3,AI,Positive,medium,0.0032908660015893566,0.9137649613947061
9906,X020521_061_3,AI,Positive,long,0.0030653140485750177,1.2801011898787304
9909,X020521_063_1,13l,Positive,short,0.0023286565062765404,-0.10642428254784579
9909,X020521_063_1,13l,Positive,medium,0.0015016349064463023,0.5426411354951498
9909,X020521_063_1,13l,Positive,long,0.0004412938312274549,0.9319513818983627
9912,X020521_077_3,12o,Positive,short,0.0041594810018614125,-0.14394621767596452
9912,X020521_077_3,12o,Positive,medium,0.001428131180826826,-0.1334126546143414
9912,X020521_077_3,12o,Positive,long,0.00043033373589794396,0.011452158775003147
9916,X020521_098_3,pu,Negative,short,-0.0015189625479835457,0.1967266305400033
9916,X020521_098_3,pu,Negative,medium,-0.0016440478623438205,-0.26501687594802553
9916,X020521_098_3,pu,Negative,long,-0.0007425364146370531,-0.5263070384851701
9917,X020521_103_3,AI,Negative,short,-0.0011548574919226784,0.2773288522084583
9917,X020521_103_3,AI,Negative,medium,-0.001522956953343829,-0.3656044531968645
9917,X020521_103_3,AI,Negative,long,-0.0008858999808850656,-0.6371840796434939
9918,X020521_109_3,cd,Negative,short,-0.002288477390444599,1.6410037371362505
9918,X020521_109_3,cd,Negative,medium,-0.002968358992695848,0.7810510997466755
9918,X020521_109_3,cd,Negative,long,-0.003114100594982241,-0.42070068644604547
9922,X020521_111_3,cd,Negative,short,-0.0025161372960304336,0.16670457218283982
9922,X020521_111_3,cd,Negative,medium,-0.0014033549517138634,-0.40912485869385196
9922,X020521_111_3,cd,Negative,long,-0.0011096740772782523,-0.7208018436308907
9923,X020521_111_7,cd,Negative,short,-0.0019219283052530213,0.14528870273895947
9923,X020521_111_7,cd,Negative,medium,-0.0022054094666065956,-0.6098982611153516
9923,X020521_111_7,cd,Negative,long,-0.0006201903433209451,-0.8010119879602791
9926,X020521_130_7,AMG,Negative,short,-0.0018550671584842706,-0.4348591130704134
9926,X020521_130_7,AMG,Negative,medium,-0.00041950516191890393,-0.6934339633698074
9926,X020521_130_7,AMG,Negative,long,-6.455778299843848e-05,-0.5765496233289135
9927,X020521_138_2,AMG,Positive,short,0.0028339588525580573,1.110281509736215
9927,X020521_138_2,AMG,Positive,medium,0.001809328512869574,1.1790045476991207
9927,X020521_138_2,AMG,Positive,long,0.002132368980149601,1.302324597728431
9929,X020521_147_3,24c,Positive,short,0.002887878796341733,0.11186975676073582
9929,X020521_147_3,24c,Positive,medium,0.0027336245402313298,0.9003816366818627
9929,X020521_147_3,24c,Positive,long,0.0019412612714030495,1.09402885517809
9930,X020521_153_5,pu,Negative,short,-0.00309816743254259,0.303502363407521
9930,X020521_153_5,pu,Negative,medium,-0.0015222577953711578,-0.35011495438717405
9930,X020521_153_5,pu,Negative,long,-0.0009792842907496528,-0.3388318926182741
9931,X020521_156_2,cd,Negative,short,-0.0014226891512520022,-0.6255583044129134
9931,X020521_156_2,cd,Negative,medium,-0.0004352924759820602,-0.815618664175024
9931,X020521_156_2,cd,Negative,long,-0.00021225729421053876,-0.8540944254735544
9933,X020620_003_4,12r,Positive,short,0.005587525087147314,0.743790243488865
9933,X020620_003_4,12r,Positive,medium,0.0036301151235585585,0.5617425865017206
9933,X020620_003_4,12r,Positive,long,0.002002400904775369,0.823213829134984
9936,X020620_008_4,46v,Positive,short,0.0011047937841488608,0.11161506558964478
9936,X020620_008_4,46v,Positive,medium,0.0023475521136645254,0.9390210432686941
9936,X020620_008_4,46v,Positive,long,0.0006597060874585458,0.9384682391229366
9941,X020620_031_2,46v,Negative,short,-0.0034168232757024854,0.16219702369212707
9941,X020620_031_2,46v,Negative,medium,-0.001713831008090704,-0.47330009151434527
9941,X020620_031_2,46v,Negative,long,-3.0542231303406435e-05,-0.5906265954953461
9944,X020620_072_3,AI,Negative,short,-0.002946363681214788,0.9290803884444278
9944,X020620_072_3,AI,Negative,medium,-0.0036805857344127564,0.6978805923507376
9944,X020620_072_3,AI,Negative,long,-0.003957071952839536,0.4232537724113924
9945,X020620_077_1,12l,Positive,short,0.0008720995285510759,0.757744834071859
9945,X020620_077_1,12l,Positive,medium,0.0011803438143801553,1.1426062167880935
9945,X020620_077_1,12l,Positive,long,0.0030109282813676687,2.6717302021686726
9947,X020620_078_2,12l,Positive,short,0.0038808969768275893,-0.005013294842252244
9947,X020620_078_2,12l,Positive,medium,0.003545760419523145,0.1560503088174924
9947,X020620_078_2,12l,Positive,long,0.004526829142039881,0.49988306585866676
9953,X020620_088_2,cd,Negative,short,-0.003092804402575864,-0.8176718223692784
9953,X020620_088_2,cd,Negative,medium,-0.000838934089740633,-1.34998404622673
9953,X020620_088_2,cd,Negative,long,-0.000497167956745314,-1.5620706916450462
9955,X020620_093_2,44,Positive,short,0.001255768458277937,-0.9336149244260867
9955,X020620_093_2,44,Positive,medium,0.00150699797964837,-0.7441857421457668
9955,X020620_093_2,44,Positive,long,0.0018522231637442728,-0.29365294943614
9958,X020620_104_5,45,Negative,short,-0.002152884994944277,0.5346608868022484
9958,X020620_104_5,45,Negative,medium,-0.00215079946113261,-0.35497798568091843
9958,X020620_104_5,45,Negative,long,0.00023200577725083552,-0.2206994334460652
9959,X020620_107_3,pu,Positive,short,0.0007210899453071015,-0.8846206869837051
9959,X020620_107_3,pu,Positive,medium,0.0011461996984733981,-0.5135213702149262
9959,X020620_107_3,pu,Positive,long,0.0013609025763366045,0.10365946516751028
9961,X020620_117_3,pu,Negative,short,-0.002649045916534196,-0.22303664312483323
9961,X020620_117_3,pu,Negative,medium,-0.0017610296779552537,-0.6937035475888004
9961,X020620_117_3,pu,Negative,long,-0.0004496533376162413,-0.9010232379551537
9968,X020720_027_3,12l,Negative,short,-0.0023577581552402236,0.2325282405723683
9968,X020720_027_3,12l,Negative,medium,-0.0009421104800572381,-0.1516650361940652
9968,X020720_027_3,12l,Negative,long,-0.001386758286777076,-0.26526611613641615
9969,X020720_031_3,46v,Negative,short,-0.0029615525005020665,0.14436670855667244
9969,X020720_031_3,46v,Negative,medium,-0.0017915371267569712,-0.49541191894176745
9969,X020720_031_3,46v,Negative,long,-0.0004220918367138617,-0.7994322686544473
9972,X020720_083_2,pu,Negative,short,-0.004456301800492254,0.19534996830309725
9972,X020720_083_2,pu,Negative,medium,-0.0008109768980954496,-0.46813214574235423
9972,X020720_083_2,pu,Negative,long,0.0014028865111054458,-0.3196949375155669
9974,X020720_086_5,8B,Positive,short,0.0022627712574207373,0.44586861198659544
9974,X020720_086_5,8B,Positive,medium,0.00047431941395531497,1.3307338658466117
9974,X020720_086_5,8B,Positive,long,2.1359545010996108e-05,1.4350663742884224
9985,X020821_038_2,13l,Positive,short,0.0026862629371527617,-1.0005420267631528
9985,X020821_038_2,13l,Positive,medium,0.004160574122243684,-0.5859889718670996
9985,X020821_038_2,13l,Positive,long,0.003846991228608468,0.2404910713448408
9988,X020821_040_3,13l,Negative,short,-0.003918585102858766,0.33966908043713584
9988,X020821_040_3,13l,Negative,medium,-0.0030828060474152224,-0.2578341019552545
9988,X020821_040_3,13l,Negative,long,-0.0018258879236011188,-0.5429984575146019
9991,X020821_047_1,12o,Negative,short,-0.001846055662435104,0.11763761911139096
9991,X020821_047_1,12o,Negative,medium,-0.002044645052620427,-0.8032175338115797
9991,X020821_047_1,12o,Negative,long,0.00091226531125275,-0.7372112949897912
10001,X020821_063_1,13l,Positive,short,0.0017167342109757403,-0.3154594019216527
10001,X020821_063_1,13l,Positive,medium,0.0019745473581237885,0.6285647439110649
10001,X020821_063_1,13l,Positive,long,-0.0004988547326325051,0.8744261001737265
10006,X020821_079_2,12o,Negative,short,-0.0037701490787987587,0.6743537830542862
10006,X020821_079_2,12o,Negative,medium,-0.002678899516724137,0.4064653158760645
10006,X020821_079_2,12o,Negative,long,-0.0028990257372151227,0.3112016142581895
10018,X020821_130_2,AMG,Negative,short,-0.0014662824985474322,-0.13088169314831916
10018,X020821_130_2,AMG,Negative,medium,-0.0013525038078038981,-0.41177425521136124
10018,X020821_130_2,AMG,Negative,long,0.00015609254682559255,-0.7520974640441616
10020,X020821_142_5,AMG,Negative,short,-0.002336013068355073,-0.20185367522386216
10020,X020821_142_5,AMG,Negative,medium,0.00015700311287121036,-0.60918219875972
10020,X020821_142_5,AMG,Negative,long,-0.00011969622492875183,-0.6420973088102611
10032,X020921_029_2,12m,Negative,short,-0.00459499827281906,0.563844919153187
10032,X020921_029_2,12m,Negative,medium,-0.0039789332375779795,-0.7335935312860022
10032,X020921_029_2,12m,Negative,long,-0.0025009585970094225,-0.6584550344870238
10041,X020921_047_3,12o,Negative,short,-0.002053727013791986,0.25668974974217473
10041,X020921_047_3,12o,Negative,medium,-0.0003177655456822605,-0.43792616564489145
10041,X020921_047_3,12o,Negative,long,-0.0013802556028672556,-0.9244914953899066
10054,X020921_098_6,pu,Negative,short,-0.0019763311288388853,0.03302556990813185
10054,X020921_098_6,pu,Negative,medium,-0.0019082679661689595,-0.5661169373096029
10054,X020921_098_6,pu,Negative,long,-0.001629748443411006,-1.0176247824944196
10055,X020921_099_5,cd,Negative,short,-0.002744041492750543,0.21778362378894123
10055,X020921_099_5,cd,Negative,medium,-0.0013608211484116193,-0.5869392215114664
10055,X020921_099_5,cd,Negative,long,-0.001805819536823991,-1.0649754432295007
10056,X020921_103_2,AI,Negative,short,-0.0025378660385063498,0.4936294173058134
10056,X020921_103_2,AI,Negative,medium,-0.0028686324130873498,0.04766872590764142
10056,X020921_103_2,AI,Negative,long,-0.000730386024642149,-0.541184289954268
10057,X020921_105_5,AMG,Negative,short,-0.0023872842464272154,-0.09213981023306235
10057,X020921_105_5,AMG,Negative,medium,-0.0026856533652237892,-0.4185765575611353
10057,X020921_105_5,AMG,Negative,long,-0.0014430192975282443,-0.9205178816038836
10076,X020921_157_5,cd,Negative,short,-0.0005132452494678961,-1.070501152469394
10076,X020921_157_5,cd,Negative,medium,-0.0008173760080469827,-1.1948586773753365
10076,X020921_157_5,cd,Negative,long,-0.0005653980236758659,-1.4472407468543473
10080,X021020_019_3,12m,Positive,short,0.0022570048047608794,-0.5067944019620684
10080,X021020_019_3,12m,Positive,medium,0.002965699209890915,-0.38903433053815095
10080,X021020_019_3,12m,Positive,long,0.00347005633622611,0.24911446575255144
10083,X021020_036_3,12o,Negative,short,-0.003479074043918422,-0.6711717675049315
10083,X021020_036_3,12o,Negative,medium,-0.0024571763918679957,-0.9432598942900061
10083,X021020_036_3,12o,Negative,long,-0.0009763602924773527,-1.5454691972292203
10087,X021020_048_3,12o,Negative,short,-0.0033876516979252963,0.2715743239876038
10087,X021020_048_3,12o,Negative,medium,-0.0008934310413007112,-0.26312911853398785
10087,X021020_048_3,12o,Negative,long,-0.0022226277385525594,-0.39127590946547885
10088,X021020_052_3,13l,Negative,short,-0.002550617312730367,-0.1845631086451161
10088,X021020_052_3,13l,Negative,medium,-0.002268304974663017,-0.5675627999191719
10088,X021020_052_3,13l,Negative,long,-0.003702412780094781,-0.6984999079013959
10093,X021020_086_3,8B,Positive,short,0.0011520098127712891,-0.08187516884197994
10093,X021020_086_3,8B,Positive,medium,0.002150443268062483,1.4208920352984555
10093,X021020_086_3,8B,Positive,long,0.00326873814285168,2.368973857154465
10101,X021020_106_2,pu,Negative,short,-0.0018712653598604108,0.2513580885488666
10101,X021020_106_2,pu,Negative,medium,-0.0051456657411944615,-0.06211140075661304
10101,X021020_106_2,pu,Negative,long,-0.0021157163652110594,-1.4100178660214344
10107,X021021_015_6,11ml,Positive,short,0.0042891553024203685,0.24184881766619604
10107,X021021_015_6,11ml,Positive,medium,0.00407012829050781,0.6002014240400305
10107,X021021_015_6,11ml,Positive,long,0.004109813709958787,0.47901190476163336
10112,X021021_038_3,13l,Positive,short,0.004099875729242419,-0.32666872752932663
10112,X021021_038_3,13l,Positive,medium,0.004017277177792878,-0.04096771428494367
10112,X021021_038_3,13l,Positive,long,0.004266229535713753,0.7091570149796447
10113,X021021_038_6,13l,Positive,short,0.002441540590569428,-0.1358162626205855
10113,X021021_038_6,13l,Positive,medium,0.0018652399217106248,0.8490185608302658
10113,X021021_038_6,13l,Positive,long,0.001888171855863989,0.8847582460707092
10114,X021021_040_2,13l,Negative,short,-0.002933241170812672,-0.020988622387427953
10114,X021021_040_2,13l,Negative,medium,-0.00018510750424531166,-0.4142568339152066
10114,X021021_040_2,13l,Negative,long,-0.002974678003104074,-0.5598703590570367
10116,X021021_047_1,12o,Negative,short,-0.0017408284894245916,0.169917507742833
10116,X021021_047_1,12o,Negative,medium,-0.00213638085088956,-0.27212669594888805
10116,X021021_047_1,12o,Negative,long,-0.001048330921526338,-0.8613795810650272
10125,X021021_083_3,AI,Positive,short,0.0017207143659123845,-0.5449548529384707
10125,X021021_083_3,AI,Positive,medium,0.004319272764937607,-0.5636227772541703
10125,X021021_083_3,AI,Positive,long,0.002656018656609644,-0.19762395580451061
10130,X021021_103_5,AI,Negative,short,-0.0033718933024269376,0.8705528390424531
10130,X021021_103_5,AI,Negative,medium,-0.001544928291860817,0.03884267861776274
10130,X021021_103_5,AI,Negative,long,-0.0018136608710834278,-0.38449464375554754
10133,X021021_109_5,cd,Negative,short,-0.002385054246671804,1.3499351655584009
10133,X021021_109_5,cd,Negative,medium,-0.004556154348375816,-0.07656710586369583
10133,X021021_109_5,cd,Negative,long,-0.00411815490869513,-1.0205589191635185
10139,X021021_128_9,AMG,Negative,short,-0.0026993967990564835,-0.11843643628507108
10139,X021021_128_9,AMG,Negative,medium,-0.00209041357302756,-0.5745859970714425
10139,X021021_128_9,AMG,Negative,long,-0.0008866517448083145,-1.1874694150815193
10141,X021021_138_5,AMG,Negative,short,-0.0023620949183801227,-0.19354678006546755
10141,X021021_138_5,AMG,Negative,medium,-0.0014736907475975912,-0.7014362010453981
10141,X021021_138_5,AMG,Negative,long,-9.85193856234264e-05,-0.7518689129098679
10142,X021021_138_6,AMG,Negative,short,-0.0017392045290642024,-0.21490753167252694
10142,X021021_138_6,AMG,Negative,medium,-0.001438181197971271,-0.42628302965939824
10142,X021021_138_6,AMG,Negative,long,-0.0007647704701043827,-0.4361695900976661
10143,X021021_145_5,cd,Positive,short,0.004459087640484971,0.3977422591273347
10143,X021021_145_5,cd,Positive,medium,0.006081794576318667,0.5469173925121806
10143,X021021_145_5,cd,Positive,long,0.0024796625147308544,0.37207364908393353
10146,X021021_147_4,24c,Positive,short,0.002328014947716803,-0.2832984129025426
10146,X021021_147_4,24c,Positive,medium,0.0017181219410782058,1.2859376699922485
10146,X021021_147_4,24c,Positive,long,0.002539207593202958,1.7013245947138342
10148,X021021_150_2,AMG,Positive,short,0.002347566252847717,0.17752497053707866
10148,X021021_150_2,AMG,Positive,medium,0.0028303928371027835,0.6192937310166756
10148,X021021_150_2,AMG,Positive,long,0.0020549253273642607,1.0501024848510343
10151,X021120_007_3,46v,Positive,short,0.001948092794714048,0.8900008616975188
10151,X021120_007_3,46v,Positive,medium,0.002759290931383938,0.6370093488086406
10151,X021120_007_3,46v,Positive,long,0.0005566010580640857,0.9810951676920131
10155,X021120_036_2,12o,Positive,short,0.00010800422737196727,0.8338698290548785
10155,X021120_036_2,12o,Positive,medium,0.003865023024547052,1.3799536092619036
10155,X021120_036_2,12o,Positive,long,0.0034945132050071552,1.3096289814925581
