flag,pval,slope,r2,area,neuron_label
1,0,-0.00151400424562759,0.803635556394777,AMG,X090221_142_5
1,0,0.00143571180224782,0.78050035047937,cd,X090221_146_2
0,0.693,0.000176049795406804,0.00479117436677612,cd,X090221_146_3
0,0.255,0.000549484676495922,0.341531330866682,12r,X090921_004_1
1,0,0.00370662977635817,0.92286304183876,12m,X090921_029_2
1,0,-0.00290338493948849,0.474556619122594,13l,X090921_030_3
1,0,0.000704614786319772,0.743927441176267,13l,X090921_038_2
0,0.809,0.000627790964981854,0.0289523611316796,12o,X090921_046_3
0,0.03,0.00156120988784123,0.328026099732031,12o,X090921_046_4
0,0.125,-0.00193683519183179,0.357646028352841,13l,X090921_049_3
1,0,0.00291831595672198,0.717190555490102,13l,X090921_050_3
0,0.871,-0.000661337719370046,0.0233205358237346,13l,X090921_051_3
0,0.805,9.05576118788544e-05,0.0075898288372559,13m,X090921_054_3
1,0,0.00389519457474826,0.919551876638296,12o,X090921_057_3
1,0,-0.000676374935949331,0.426850326624964,12o,X090921_067_2
0,0.453,0.00131896655563284,0.288698542361394,12o,X090921_067_4
0,0.763,-0.000270290002570743,0.0131669373054177,AI,X090921_070_3
0,0.004,-0.00231719556025671,0.676910971928459,AI,X090921_072_3
1,0,-0.00160123654511831,0.846683107559534,12o,X090921_079_1
1,0,-0.00192193206840328,0.92454810991123,AI,X090921_081_2
0,0.048,0.00119428115682149,0.353676045124899,AI,X090921_081_4
0,0.702,-0.000850752003888167,0.042621427737525,AI,X090921_092_3
1,0,0.00208438853161565,0.828700228993016,AI,X090921_093_3
0,0.602,-0.0005134248543193,0.15421264055794,AI,X090921_104_3
0,0.525,0.000403348287222592,0.201542910208163,AMG,X090921_119_3
1,0,-0.00289630419088622,0.672556688672691,AMG,X090921_140_3
0,0.912,-3.37109254298501e-05,0.000406210273153351,pu,X090921_141_3
1,0,-0.00134272510145725,0.522993905061502,AMG,X090921_142_3
0,0.135,0.00273743582369279,0.356160526491968,cd,X090921_146_4
0,0.978,-1.82896568135026e-05,0.000586759590687991,24c,X090921_147_2
1,0,-0.00195876200101441,0.288195618673583,46df,X091020_015_4
0,0.803,0.000339380022478447,0.016983737675076,46df,X091020_022_1
1,0,0.00237534662733033,0.340581763283413,46df,X091020_023_1
1,0,0.00251569962205674,0.602704876311123,12o,X091020_028_1
1,0,0.0021815780397561,0.800777520674987,12o,X091020_028_7
0,0.014,0.00236507010842248,0.534986535887745,8B,X091020_043_3
1,0,-0.000695761995438663,0.103474896911848,46df,X091020_051_4
1,0,0.00148771491879015,0.205680848726966,46df,X091020_051_7
0,0.878,8.35610616872016e-05,0.000671254003651867,12l,X091020_055_3
0,0.851,-0.000200465606783984,0.00469148757936722,12l,X091020_055_4
0,0.413,0.000751069361402892,0.043939139192098,46v,X091020_059_3
0,0.667,0.00032412359328835,0.0115119841763484,46v,X091020_059_4
0,0.227,-0.0030044027185166,0.436149643218295,46v,X091020_061_3
0,0.263,-0.00172303032536357,0.175194710708874,8B,X091020_063_2
1,0,0.00337377488501413,0.624934044896202,6DR,X091020_064_3
0,0.827,4.64279959611614e-05,0.00383090742278769,45,X091020_066_4
1,0,0.00128751043112295,0.381492764736042,46v,X091020_071_3
0,0.743,-9.82786431081783e-05,0.0043787067579355,8B,X091020_073_4
0,0.505,0.000505020935312737,0.0199649745772325,8B,X091020_073_5
1,0,-0.00166583866006036,0.650790778796342,6DR,X091020_076_3
0,0.441,-0.000419147214691577,0.0707820169025536,6DR,X091020_076_4
1,0,0.00297059224804381,0.700751409683876,12l,X091020_077_3
0,0.301,0.000999893398197627,0.350853914749042,8A,X091020_078_3
0,0.495,-0.00104855961308637,0.0851508754937405,46d,X091020_082_3
0,0.035,0.00492099037095543,0.57209915350493,8B,X091020_084_2
0,0.821,4.79386853774579e-05,0.00377867179428015,45,X091020_091_2
0,0.117,-0.0005724026860806,0.352308368171431,45,X091020_091_4
0,0.446,0.000790484600780412,0.0220372463972868,8B,X091020_096_3
0,0.111,0.00111997558191111,0.292304264219011,6DR,X091020_108_3
0,0.733,-0.000223475450275318,0.0876983191208675,6DC,X091020_116_4
1,0,-0.00190535427277081,0.377199802970954,6DC,X091020_122_3
0,0.45,-0.000581972963849043,0.0637119660848903,6DC,X091020_124_4
0,0.345,0.000415083352624957,0.186193360196821,6DC,X091020_129_3
0,0.429,0.00121286257928255,0.0888104523574293,6DC,X091020_135_3
0,0.004,-0.00132143493119465,0.592349890272689,6DC,X091020_139_3
0,0.455,0.00119849983698213,0.0665302420211902,6DC,X091020_141_1
0,0.663,-0.000245540849977124,0.00981576907333759,6DC,X091020_147_4
0,0.062,0.00226387062147513,0.577641155335767,6DC,X091020_147_8
0,0.049,0.00308366226307277,0.59386305291264,12r,X091120_003_2
0,0.769,-0.000148438197688082,0.00267874648384281,46d,X091120_007_2
0,0.281,0.000866407959226846,0.0806057401268018,46df,X091120_022_1
0,0.541,-0.000502846180025894,0.0414510449748531,46df,X091120_022_2
1,0,0.00379965938283014,0.84587810920099,12o,X091120_028_2
1,0,0.000768906622280678,0.677886870161118,46df,X091120_032_3
0,0.127,-0.00070083935824394,0.144185930416023,46df,X091120_040_2
0,0.855,-0.000375958948073976,0.00725671433817787,46df,X091120_040_4
1,0,0.00324225964508638,0.699926472861179,12o,X091120_045_4
0,0.066,0.00210356668031626,0.293776412596467,12o,X091120_045_5
0,0.612,-0.00210809181332581,0.157819451593433,12o,X091120_046_2
0,0.592,0.00168406686958032,0.159064394959459,12o,X091120_046_3
1,0,-0.00505058415268791,0.845731193513167,12o,X091120_046_4
1,0,0.00351613661095868,0.851413113259213,12o,X091120_047_2
1,0,-0.000807660673248673,0.705817368594263,46v,X091120_049_1
0,0.076,-0.00128177775084706,0.186254653917146,12l,X091120_055_3
0,0.874,0.00012138266417077,0.00202302620855965,12l,X091120_055_4
1,0,-0.000712563684068659,0.146798603104709,46v,X091120_057_3
0,0.401,-0.00292862344722401,0.280788594487062,46v,X091120_059_3
0,0.632,-0.00036240849134049,0.0182344332759995,46v,X091120_061_2
